selection1674376.cpp,0,0,0,0,28.0,28,0,0,0,0,0,0
counting1833899.cpp,0,0,0,0,0,0,0,0,0,0,26.0,33
selection1179237.cpp,38.0,38,41.0,41,32.0,32,0,0,0,0,0,0
merge1519521.cpp,14.0,14,0,0,13.0,13,24.0,24,38.54545454545455,64,0,0
quick1670903.cpp,0,0,0,0,0,0,11.6,24,7.0,7,0,0
quick4476229.cpp,0,0,0,0,0,0,23.636363636363637,37,12.0,12,0,0
selection2848874.cpp,32.0,32,0,0,32.0,32,0,0,0,0,0,0
bubble940920.cpp,28.0,31,0,0,0,0,0,0,27.0,27,0,0
quick1956267.cpp,0,0,0,0,0,0,17.666666666666668,30,0,0,0,0
quick2845632.cpp,0,0,0,0,0,0,29.666666666666668,42,0,0,0,0
merge2616025.cpp,13.0,13,0,0,0,0,12.0,12,29.444444444444443,52,0,0
merge2686165.cpp,0,0,0,0,0,0,12.0,12,0,0,0,0
merge1707052.cpp,0,0,0,0,0,0,13.0,14,17.0,23,0,0
merge1627388.cpp,0,0,0,0,0,0,12.0,12,17.0,20,0,0
quick882676.cpp,0,0,0,0,0,0,25.083333333333332,50,0,0,0,0
insertion2692503.cpp,0,0,36.4,48,0,0,0,0,0,0,0,0
selection2925608.cpp,40.666666666666664,49,0,0,37.8,42,0,0,0,0,0,0
insertion2252698.cpp,0,0,27.0,27,0,0,0,0,0,0,0,0
quick4446741.cpp,0,0,0,0,0,0,17.285714285714285,31,8.833333333333334,16,0,0
merge2632946.cpp,0,0,0,0,0,0,16.0,16,18.0,22,0,0
quick2916338.cpp,0,0,0,0,0,0,21.076923076923077,53,11.5,12,0,0
bubble2925584.cpp,29.0,29,0,0,53.0,53,0,0,0,0,0,0
quick1408869.cpp,0,0,0,0,0,0,17.0,47,8.0,13,0,0
quick2350050.cpp,0,0,0,0,0,0,16.375,24,0,0,0,0
bubble2036474.cpp,41.333333333333336,61,0,0,0,0,0,0,31.0,31,0,0
bubble2127000.cpp,21.0,21,0,0,21.0,21,0,0,21.0,21,0,0
quick4262467.cpp,0,0,0,0,0,0,23.5,47,0,0,0,0
selection1510180.cpp,47.0,47,0,0,27.0,27,0,0,0,0,0,0
quick3771234.cpp,0,0,0,0,0,0,15.666666666666666,20,0,0,0,0
merge2763093.cpp,0,0,0,0,0,0,21.666666666666668,31,24.181818181818183,43,0,0
counting3118558.cpp,0,0,0,0,0,0,0,0,0,0,28.5,36
bubble1623357.cpp,22.0,22,0,0,0,0,0,0,0,0,0,0
merge4609155.cpp,0,0,0,0,0,0,21.0,28,19.5,35,0,0
insertion614876.cpp,0,0,37.0,40,0,0,0,0,0,0,0,0
quick2713012.cpp,0,0,0,0,0,0,20.25,67,7.5,8,0,0
counting2651216.cpp,0,0,0,0,0,0,0,0,0,0,28.0,28
selection773486.cpp,0,0,0,0,0,0,0,0,23.0,23,0,0
selection2398016.cpp,53.0,53,0,0,45.0,60,0,0,0,0,0,0
quick1038943.cpp,0,0,0,0,0,0,18.692307692307693,38,0,0,0,0
quick3476141.cpp,0,0,0,0,0,0,22.0,31,0,0,0,0
insertion886616.cpp,0,0,28.0,37,0,0,0,0,0,0,0,0
selection650441.cpp,29.0,29,0,0,0,0,0,0,29.0,29,0,0
merge1300910.cpp,0,0,0,0,0,0,0,0,17.875,30,0,0
bubble2692522.cpp,0,0,0,0,40.0,40,0,0,0,0,0,0
selection1230411.cpp,0,0,0,0,31.0,31,0,0,0,0,0,0
bubble2612286.cpp,28.0,29,0,0,0,0,0,0,0,0,0,0
merge4123845.cpp,0,0,0,0,0,0,17.0,21,30.454545454545453,63,0,0
merge2346297.cpp,0,0,0,0,0,0,14.0,14,12.666666666666666,13,0,0
selection1583278.cpp,0,0,0,0,20.0,21,0,0,0,0,0,0
bubble656844.cpp,0,0,0,0,59.0,59,0,0,0,0,0,0
bubble4261240.cpp,31.0,33,0,0,28.0,28,0,0,54.0,54,0,0
bubble1181852.cpp,27.75,33,0,0,33.666666666666664,40,0,0,0,0,0,0
merge877303.cpp,14.0,14,0,0,0,0,0,0,35.22222222222222,59,0,0
quick2295339.cpp,0,0,0,0,0,0,10.5,12,7.0,7,0,0
bubble1510167.cpp,29.0,29,0,0,44.0,44,0,0,0,0,0,0
