merge2856577.cpp,0,0,0,0,0,0,0,0,59.0,59,0,0
quick2916338.cpp,0,0,0,0,0,0,19.666666666666668,42,0,0,0,0
merge3806839.cpp,0,0,0,0,0,0,0,0,46.333333333333336,54,0,0
merge1519521.cpp,0,0,0,0,0,0,0,0,30.5,33,0,0
merge3182481.cpp,0,0,0,0,0,0,0,0,45.0,53,0,0
quick2512974.cpp,0,0,0,0,0,0,19.5,24,0,0,0,0
bubble2145127.cpp,0,0,0,0,56.0,56,0,0,0,0,0,0
merge1707052.cpp,0,0,0,0,0,0,33.0,33,40.8,53,0,0
selection2612347.cpp,51.0,51,0,0,0,0,0,0,0,0,0,0
counting3055459.cpp,0,0,0,0,0,0,0,0,0,0,47.0,47
selection1218504.cpp,65.0,65,0,0,0,0,0,0,0,0,0,0
merge2209030.cpp,0,0,0,0,0,0,0,0,55.714285714285715,80,0,0
merge873958.cpp,0,0,0,0,0,0,41.0,41,0,0,0,0
quick1876852.cpp,0,0,0,0,0,0,33.285714285714285,48,0,0,0,0
merge3858362.cpp,0,0,0,0,0,0,0,0,30.0,30,0,0
counting3222255.cpp,0,0,0,0,0,0,0,0,0,0,60.0,87
quick2287619.cpp,0,0,0,0,0,0,45.166666666666664,64,0,0,0,0
bubble1181852.cpp,58.0,58,0,0,0,0,0,0,0,0,0,0
merge3277649.cpp,0,0,0,0,0,0,0,0,34.5,41,0,0
quick3771234.cpp,0,0,0,0,0,0,29.0,31,0,0,0,0
quick2278298.cpp,0,0,0,0,0,0,54.2,85,0,0,0,0
merge680196.cpp,0,0,0,0,0,0,0,0,45.666666666666664,58,0,0
merge3078852.cpp,0,0,0,0,0,0,0,0,32.333333333333336,42,0,0
quick2800144.cpp,0,0,0,0,0,0,28.0,30,0,0,0,0
counting3068036.cpp,0,0,0,0,0,0,0,0,0,0,50.0,50
insertion1673554.cpp,51.0,51,0,0,51.0,51,0,0,0,0,0,0
quick1408869.cpp,0,0,0,0,0,0,24.5,43,0,0,0,0
quick4513152.cpp,0,0,0,0,0,0,18.11111111111111,22,0,0,0,0
merge2636807.cpp,0,0,0,0,0,0,0,0,28.0,28,0,0
selection1201538.cpp,0,0,0,0,52.0,52,0,0,0,0,0,0
bubble444638.cpp,0,0,0,0,69.0,69,0,0,0,0,0,0
quick2550184.cpp,0,0,0,0,0,0,26.5,28,0,0,0,0
quick3662338.cpp,0,0,0,0,0,0,44.0,81,0,0,0,0
selection2736418.cpp,0,0,0,0,99.0,99,0,0,0,0,0,0
counting2350007.cpp,0,0,0,0,0,0,0,0,0,0,47.0,47
selection1233412.cpp,27.0,27,0,0,0,0,0,0,0,0,0,0
selection444644.cpp,65.0,65,0,0,0,0,0,0,0,0,0,0
merge1820972.cpp,0,0,0,0,0,0,37.0,37,0,0,0,0
bubble1203203.cpp,39.0,39,44.0,44,42.0,42,0,0,0,0,0,0
merge1300910.cpp,0,0,0,0,0,0,31.0,31,0,0,0,0
quick3854249.cpp,0,0,0,0,0,0,31.857142857142858,49,0,0,0,0
bubble2891330.cpp,0,0,0,0,54.0,54,0,0,0,0,0,0
bubble1299867.cpp,0,0,0,0,61.0,61,0,0,0,0,0,0
quick2219423.cpp,0,0,0,0,0,0,44.833333333333336,60,0,0,0,0
merge710274.cpp,0,0,0,0,0,0,33.0,33,40.5,54,0,0
merge3244046.cpp,0,0,0,0,0,0,0,0,34.0,43,0,0
quick3100695.cpp,0,0,0,0,0,0,21.8,37,0,0,0,0
bubble2612286.cpp,0,0,0,0,55.0,55,0,0,0,0,0,0
merge4609155.cpp,0,0,0,0,0,0,0,0,55.714285714285715,80,0,0
bubble2729780.cpp,99.0,99,0,0,0,0,0,0,0,0,0,0
merge1820856.cpp,0,0,0,0,0,0,0,0,40.0,44,0,0
merge816717.cpp,0,0,0,0,0,0,23.0,23,0,0,0,0
merge1820831.cpp,0,0,0,0,0,0,0,0,38.5,43,0,0
insertion2729694.cpp,0,0,96.0,96,0,0,0,0,0,0,0,0
merge3944042.cpp,0,0,0,0,0,0,0,0,37.75,60,0,0
merge2973410.cpp,0,0,0,0,0,0,0,0,30.0,30,0,0
counting2122750.cpp,0,0,0,0,0,0,0,0,0,0,59.5,77
insertion2736323.cpp,0,0,96.0,96,0,0,0,0,0,0,0,0
counting3449407.cpp,0,0,0,0,0,0,0,0,0,0,50.0,50
counting882361.cpp,0,0,0,0,0,0,0,0,0,0,48.0,48
quick1380566.cpp,0,0,0,0,0,0,61.333333333333336,98,0,0,0,0
quick3333106.cpp,0,0,0,0,0,0,20.142857142857142,40,0,0,0,0
quick1618897.cpp,0,0,0,0,0,0,24.142857142857142,41,0,0,0,0
quick717377.cpp,0,0,0,0,0,0,13.0,13,36.0,36,0,0
quick2389559.cpp,0,0,0,0,0,0,22.666666666666668,34,0,0,0,0
selection689409.cpp,0,0,0,0,62.0,62,0,0,0,0,0,0
quick3121922.cpp,0,0,0,0,0,0,34.57142857142857,50,0,0,0,0
quick4005803.cpp,0,0,0,0,0,0,26.666666666666668,43,0,0,0,0
quick2350050.cpp,0,0,0,0,0,0,22.666666666666668,27,0,0,0,0
bubble655718.cpp,0,0,0,0,69.0,69,0,0,0,0,0,0
bubble1221741.cpp,0,0,62.0,62,0,0,0,0,0,0,0,0
quick4446741.cpp,0,0,0,0,0,0,25.5,32,0,0,0,0
quick2380304.cpp,0,0,0,0,0,0,34.0,34,0,0,0,0
selection1673567.cpp,70.0,70,44.0,44,0,0,0,0,0,0,0,0
quick4168798.cpp,0,0,0,0,0,0,18.833333333333332,24,0,0,0,0
merge1498915.cpp,0,0,0,0,0,0,60.0,60,0,0,0,0
quick1811500.cpp,0,0,0,0,0,0,61.333333333333336,98,0,0,0,0
merge2926979.cpp,0,0,0,0,0,0,0,0,54.142857142857146,76,0,0
insertion1203181.cpp,47.0,47,0,0,0,0,0,0,0,0,0,0
quick2274785.cpp,0,0,0,0,0,0,62.25,84,0,0,0,0
quick1306247.cpp,0,0,0,0,0,0,12.0,12,16.0,16,0,0
