quick2713012.cpp,64,quick2219423.cpp,60
quick899366.cpp,45,quick3100695.cpp,42
quick2219423.cpp,48,quick1876852.cpp,47
quick1408869.cpp,44,quick2219423.cpp,47
quick3190266.cpp,50,quick2328472.cpp,46
quick1670903.cpp,38,quick899366.cpp,43
quick3854249.cpp,45,quick1876852.cpp,45
quick2219423.cpp,45,quick3121922.cpp,47
quick2713012.cpp,47,quick3121922.cpp,46
quick2713012.cpp,46,quick3333106.cpp,41
quick2916338.cpp,42,quick2328472.cpp,40
merge3291030.cpp,78,merge2216666.cpp,76
quick2713012.cpp,40,quick1876852.cpp,36
quick2845632.cpp,69,quick2287619.cpp,68
quick2713012.cpp,38,quick3854249.cpp,35
quick2270634.cpp,29,quick3190266.cpp,38
quick2916338.cpp,35,quick3190266.cpp,36
merge4609155.cpp,64,merge2216666.cpp,64
quick3854249.cpp,33,quick3121922.cpp,35
quick2328472.cpp,32,quick2389559.cpp,37
merge4609155.cpp,63,merge4406125.cpp,62
quick1670903.cpp,27,quick3100695.cpp,28
quick2219423.cpp,32,quick3854249.cpp,31
merge1985095.cpp,64,merge3182481.cpp,62
merge4123845.cpp,60,merge3182481.cpp,60
quick1408869.cpp,27,quick3965110.cpp,32
quick1500085.cpp,30,merge1498915.cpp,60
quick1408869.cpp,27,quick3121922.cpp,31
quick3121922.cpp,31,quick1876852.cpp,28
merge1266138.cpp,63,merge3944042.cpp,60
quick1707176.cpp,29,quick3965110.cpp,31
quick882676.cpp,39,quick1038943.cpp,30
merge1519521.cpp,55,merge2389438.cpp,57
merge1707052.cpp,51,merge710274.cpp,54
quick2916338.cpp,28,quick2824225.cpp,30
merge2216666.cpp,52,merge4406125.cpp,51
counting3097992.cpp,69,counting2122750.cpp,77
merge1985095.cpp,54,merge1264017.cpp,54
quick3333106.cpp,25,quick1876852.cpp,25
quick4262467.cpp,42,quick899366.cpp,24
quick1408869.cpp,23,quick3854249.cpp,24
merge4123845.cpp,49,merge1985095.cpp,51
quick3103810.cpp,25,quick3121922.cpp,26
merge2616025.cpp,48,merge2379688.cpp,51
quick1670903.cpp,20,quick4262467.cpp,39
merge1707052.cpp,44,merge3244046.cpp,43
quick2845632.cpp,44,quick970351.cpp,44
quick4476229.cpp,28,quick2824225.cpp,25
quick2512974.cpp,25,quick3965110.cpp,24
selection2729789.cpp,99,selection2736418.cpp,99
quick4446741.cpp,25,quick3103810.cpp,23
merge1519521.cpp,44,merge1820831.cpp,45
quick3854249.cpp,21,quick3333106.cpp,21
quick1408869.cpp,20,quick1707176.cpp,22
merge864202.cpp,44,merge1266138.cpp,47
insertion2736323.cpp,96,insertion2729694.cpp,96
merge1820831.cpp,43,merge1820856.cpp,44
merge1519521.cpp,42,merge877303.cpp,41
quick2389559.cpp,24,quick3121922.cpp,22
merge2389438.cpp,43,merge1820856.cpp,42
quick2824225.cpp,22,quick2389559.cpp,23
quick2287619.cpp,38,quick970351.cpp,39
merge877303.cpp,40,merge2389438.cpp,42
quick4262467.cpp,33,quick2138699.cpp,24
quick3190266.cpp,21,quick3965110.cpp,21
quick2270634.cpp,16,quick2916338.cpp,20
selection655723.cpp,68,bubble655718.cpp,69
quick4476229.cpp,25,quick3103810.cpp,20
quick3190266.cpp,21,quick2824225.cpp,22
merge2616025.cpp,40,merge2763093.cpp,43
quick1788405.cpp,41,quick1613001.cpp,35
merge2389438.cpp,40,merge1820831.cpp,39
selection1218504.cpp,65,bubble1218495.cpp,64
